Contexte gauche,Chaîne,Contexte droit
"nto the lion’s den,”",'," said Old Parr, in a"
our libera@@@@tion.”,'," So saying, he drew "
ain force. “@@Ebba!”,', he cried—“Ebba@!” B
m. “@What ails her?”,', cried the agonised 
"ba!” “@Call louder,”",'," said Rougemont, wit"
do you not hear me?”,', shrieked Mr. Thorne
"you should see her,”",'," replied Rougemont, "
 beyond your reach.”,', “@@@@@@@@@@@@@@@@@N
"@@@Not@ so, not so!”",', cried Thorneycroft.
er senses are gone.”,', “She is fast bound 
"t bound by a spell,”",', said Rougemont. “@@
ll see her no more.”,'," And, stretching out"
re you not content?”,', cried Rougemont. “@
nd your companions.”,', “So far from comply
"u, accursed being@!”",', cried Thorneycroft@
"ed your doom, then,”",', replied Rougemont. 
d. Bring him along.”,'," And, followed by th"
", Mr. Thorneycroft,”",'," cried A@uriol, at l"
oyed your daughter.”,', “@@@@@@@@@@@@@You@!
"hment. “It is true,”",', said Rougemont. “I 
meshes—but in vain.”,', “@Oh@!”@ ejaculated
t in vain.”@ “@Oh@!”,', ejaculated Thorneyc
" blame him, not me,”",'," said Rougemont, wit"
d it been possible!”,', cried Auriol. “Horr
"hat my brain reels,”",', cried Thorneycroft.
“Merciless wretch@!”,'," he added, to Rougem"
 to tie me to life.”,', “I would have the m
"he miser@able live,”",'," said Rougemont, wit"
m no more.” “Hold@!”,', exclaimed Auriol. “
ord before we part.”,'," “@Ay, hold!”@ echoe"
"part.”@ “@Ay, hold!”",', echoed a loud and i
"@I, Gerard Paston@!”",'," exclaimed Reeks, st"
"you, Gerard Paston?”",'," cried Auriol, regar"
"d victim@!” “It is,”",', replied the other. 
"is at hand, Auriol.”",', “And you have dared
ll share his fat@e.”,', “I am not to be int
"midated by threats,”",'," replied Paston, wit"
lets can injure me.”,', “Ve’ll try that!”@ 
”@ “Ve’ll try that!”,'," cried Ginger, comin"
"l your weapons are,”",'," said Rougemont, wit"
". “I will try mine,”",', said Paston. But be
 are you taking me?”,'," he inquired, attemp"
"@@Ask no questions,”",'," rejoined the dwarf,"
"every chance of it,”",', rejoined Old Parr. 
hare Auriol’s fate.”,', “@@O@@ Lord! I hope
"@ Lord! I hope not,”",', groaned the iron-me
l drop in a minute.”,'," “Come along, I say,"
"“Come along, I say,”",', screamed the dwarf.
em close behind us.”,'," And as he spoke, sh"
" stir another step,”",', gasped the iron-mer
tter yield at once.”,'," “What, without a st"
without a struggle?”,', cried the dwarf@ ta
his accursed place.”,', “@She is lost for e
" for ever as it is,”",', cried the iron-merc
"e may yet be saved,”",', rejoined the dwarf.
re close behind us.”,'," And it was evident,"
"we shall be caught,”",'," he cried, “@and the"
mont’s displeasure.”,', The iron-merchant r
"s all over with me,”",', he said. “I give it
p—@@I’ll die here@!”,'," “@No—we are saved,”"
" “@No—we are saved,”",'," cried the dwarf, as"
"ay to intercept us,”",'," cried Old Parr, who"
", Mr. Thorneycroft.”",'," “I’ll try,”@ replie"
"croft.”@ “I’ll try,”",', replied the iron-me
"scue your daughter,”",', rejoined Old Parr. 
” “Don’t you know@?”,', inquired the iron-m
" “Not in the least,”",', returned the dwarf.
oice in the matter.”,', “You haven’t told m
"hardly know myself,”",', replied the dwarf; 
nt we started from.”,', “I think we are tur
"ng round ourselves,”",', cried Thorney@croft
"trange, I must say,”",'," remarked the dwarf,"
e moving around us.”,'," “They are moving,”@"
"@ “They are moving,”",'," cried Thorneycroft,"
er of the Evil One!”,', “The place seems on
"lace seems on fire,”",', cried the dwarf@. “
"!—@to be sure I do,”",', cried the iron-merc
!—oh!—I’m choking@!”,'," “@Don’t mind it,”@ "
"”@ “@Don’t mind it,”",'," cried the dwarf, wh"
" “I can’t stand it,”",', cried Mr. Thorneycr
"sh air in a minute,”",', rejoined Old Parr. 
ome to a dead stop.”,'," “Dead stop, indeed@"
"Dead stop, indeed@!”",', echoed the iron-mer
"id wall—that’s all,”",', replied Old Parr. “
Parr. “Blocked up@!”,', exclaimed Thorneycr
’re entombed alive.”,'," “@@@ @I am,”@ said "
"live.”@ “@@@ @I am,”",'," said the dwarf, wit"
othing can harm me.”,', “Don’t be too sure 
"e too sure of that,”",', cried a voice above
", Mr. Thorneycroft?”",', asked the dwarf. “@
"arf. “@N-o-o—not I,”",', gasped the iron-mer
elp to drag me out.”,', “Get out if you can
"Get out if you can,”",', cried the voice tha
" Rougemont himself,”",', cried the dwarf@ in
 there’s no escape.”,'," “None whatever, ras"
"e whatever, rascal,”",', replied the unseen 
work for you to do.”,', “I won’t leave M@r.
" M@r. Thorneycroft,”",', cried the dwarf@ re
 I’ll keep my word.”,', “@@Fool@!”@ cried t
y word.”@ “@@Fool@!”,', cried the other. “Y
bey when I command.”,', And as the words we
", Mr. Thorneycroft,”",', s@creamed Old Parr.
f me—pull me@ down.”,', Well-nigh stifled b
"tainly, Mr. Tinker,”",', replied the iron-me
u’ve got with you@?”,'," “@Vy, who should it"
"be but the Sandman,”",', rejoined the other@
es into the bargin.”,'," “@Yes, ve’ve found "
"e found it all out,”",', added the Tinker. “
ave you found out@?”,', cried the iron-merc
he? Take me to her.”,'," “@Not so fast, old "
" gent, not so fast,”",', rejoined the Tinker
 nice young ‘ooman.”,', “Oh@! it must be he
"her—no doubt of it,”",', cried the iron-merc
t a moment’s delay.”,', “But ve can’t get t
"to her, I tell ‘ee,”",', replied the Tinker.
"hut up,—that’s all.”",'," “Take me to it,”@ c"
".”@ “Take me to it,”",', cried Mr. Thorneycr
"tep this vay, then,”",', rejoined the@ Tinke
he door arter you@?”,'," “Not I,” replied th"
e other; “@open it.”,'," “Easily said,”@ rej"
"it.”@ “Easily said,”",', rejoined the Tinker
" have followed you,”",', groaned Thorneycrof
tched on all sides.”,'," “@Ay, and from abov"
"nd from above, too,”",', cried the Sandman. 
. “@Look up there@!”,'," he added, in accent"
"t. “Look up, I say,”",', cried the Sandman. 
"@@@@@Ay, ay, I see,”",', replied the other. 
 as fast as ve can.”,', And he kicked and p
hat can this mean@?”,', he cried. “Have I e
"works to a miracle,”",', muttered a personag
"et, why am I here@?”",'," pursued Auriol, loo"
"h! I see how it is,”",'," he added, with a sh"
ch I have laboured.”,', “I will act upon th
"act upon that hint,”",', muttered the listen
"what use is memory,”",', continued Auriol@ m
" from this dungeon,”",'," pursued Auriol, aga"
with Rougemont—ha@!”,'," “@Now it comes,”@ c"
"!”@ “@Now it comes,”",', cried the listener.
"ursues this strain,”",', said the listener. 
 a life of penance.”,', At this moment Roug
ol@!—Auriol Darcy@!”,', “@Who speaks@?”@ de
@!”@ “@Who speaks@?”,', demanded Auriol. “A
"n your old fancies,”",', rejoined @@@@@@@@@@
d have amended you.”,', “Tell me who and wh
" who and what I am,”",'," cried Auriol, stupe"
 right mind or not?”,'," “For the first, you"
"alled Auriol Darcy,”",', replied Rougemont; 
replied Rougemont; “,',"for the second, you "
ecover your reason.”,', “Amazement!”@ cried
ason.”@ “Amazement!”,'," cried Auriol, strik"
" of your condition,”",', replied Rougemont; 
o raging fren@zies.”,', “And I have been sh
p here for safety@?”,', demanded Auriol. “@
"uriol. “@Precisely,”",', observed the other.
"e——” “@Your keeper,”",', replied Rougemont. 
"n rav@ed about her,”",', replied Rougemont. 
of the imagination.”,'," Auriol groaned, and"
"rth into the world,”",', said Rougemont; “@b
l@ for the present.”,', And casting a sinis
"s, solve my doubts,”",', he cried aloud. “I 
woes will be ended.”,'," As he spoke, he pla"
re worse than ever.”,', Auriol uttered a gr
"to another chamber,”",'," he pursued, “@where"
e strictly watched.”,', “Take me forth—oh@!
"oh@! take me forth,”",', cried Auriol. “@It 
which I now repent.”,', “I dare not trust y
 we met a mischief.”,', “I have no recollec
" such circumstance,”",', returned Auriol@ mo
ry and reason gone!”,'," “@Ay, both gone,”@ "
"”@ “@Ay, both gone,”",'," cried the other, wi"
ible chuckle. “Ha@!”,'," ex@claimed Auriol, "
errible interviews.”,'," “What, you are in y"
n your lunes again!”,', cried Rougemont@ @@
"nts, and bind@ you.”",', “Let me be—let me b
t me be—let me be@!”,'," implored Auriol, “@"
Only take me forth.”,', “@I came for that p
"e for that purpose,”",', said Rougemont; “bu
"said Auriol. “Well,”",'," rejoined the other,"
can do to calm you.”,'," So saying, he disap"
" a soothing potion,”",'," he remarked, after "
"condition to judge,”",', rejoined the other.
"then, come with me,”",'," he said, “@@@and do"
your master a-bed@?”,', demanded Rougemont.
"ed! Good lack, sir!”",', exclaimed the dwarf
the stars have set.”,', “@Doctor@ Lamb@!”@ 
”@ “@Doctor@ Lamb@!”,', repeated Auriol. “S
"e@?”@ “Very likely,”",'," replied Rougemont, "
rest kinsman.” “How ,',is the poor young ge
ary to confine him.”,', “His grandson! I—Do
@ Lamb’s grandson@!”,', cried Auriol. “In s
"are you, young sir,”",', returned the dwarf.
u to recollec@t it.”,'," “Am I in a dream, g"
"t. “Alack, no, sir,”",', replied the dwarf; 
" But you know, sir,”",'," he added, touching "
ot of the clearest.”,', “Where does my gran
"ol. “Why here, sir,”",', replied the dwarf; 
ey are damp enough.”,', Auriol was lost in 
on goes up to him@?”,'," said the latter, af"
", as you know, sir,”",'," replied the dwarf, "
" on me by doing so,”",'," cried Auriol, risin"
Sit down—sit down@!”,', said Rougemont@ aut
certain his wishes.”,'," So saying, he quitt"
"dsire will see you,”",', said the mannikin. 
" word before we go,”",'," cried Auriol, seizi"
ow you frighten me!”,', exclaimed the dwarf
e you to my master.”,'," “@Pardon me,”@ repl"
"ter.”@ “@Pardon me,”",', replied Auriol; “I 
"What, your keeper@?”",', said the dwarf. “Oh
non. Now follow me.”,', And taking up the t
"@Come in, grandson,”",', said the old man@ k
s me—@m@uch better.”,', “Are you indeed liv
y do me a mischief.”,', “@I have no such in
"uch intention, sir,”",', said Auriol; “indee
e my aged relative.”,'," “@To be sure he is,"
"e he is, young sir,”",', interposed the dwar
"bt it?” “@O@ @@sir,”",'," cried Auriol, throw"
"t deceived, my son,”",', replied the old man
k the matter over@.”,'," And, as he said thi"
"h from that window,”",', he @said. “Convince
"t I am what I seem,”",', replied Auriol. “Lo
" “Look forth, then,”",', said the old man. “
en so long waiting.”,', Auriol then walked 
