Unnamed: 0,OCR Text,Ground Truth,Lexical Correction,Model Correction,old_CER,new_CER,CER_reduction
250,"t If yon loe me, you are lost-utterly lostl'' She was so startled, that she could make no reply, but burst into tears.","“If you love me, you are lost—utterly lost!” She was so startled, that she could make no reply, but burst into tears.","t If yon sloe me, you are lost-utterly lost'' She was so startled, that she could make no reply, but burst into tears.","“If you go, you are lost—utterly lost.” She was so startled, that she could make no reply, but burst into tears.",0.06837606837606838,0.05982905982905983,12.500000000000005
251,"This was the deputy-porter of the lodging-house they were about to enter,",This was the deputy-porter of the lodging-house they were about to enter.,"This was the deputy-porter of the lodging-house they were about to enter,",This was the deputy-porter of the lodging-house they were about to enter.,0.0136986301369863,0.0,100.0
252,"To crimes alone have stained my soul, but both, I trust, hae been expiated by repentance.'' Were they deeds of loodt'' asked Auriol.","Two crimes alone have stained my soul; but both, I trust, have been expiated by repentance.” “Were they deeds of blood?” asked Auriol.","To crimes alone have stained my soul, but both, I trust, hae been expiated by repentance.'' Were they deeds of blood'' asked Auriol.","To crimes alone have stained my soul, but both, I trust, have been expiated by repentance.” “Were they deeds of blood?” asked Auriol.",0.05970149253731343,0.014925373134328358,75.0
253,2 Can death assail me when I am just about to enter upon perpetual life7,“Can death assail me when I am just about to enter upon perpetual life?,2 Can death assail me when I am just about to enter upon perpetual life7,Can death assail me when I am just about to enter upon perpetual life?,0.04225352112676056,0.014084507042253521,66.66666666666666
254,"His complexion was a bilions brown, and he possessed none of the good looks which in his daughter had so captiated Auriol, and which it is to be prcsumed, tlerefore, she inheritei from her mother.","His complexion was a bilious brown, and he possessed none of the good looks which in his daughter had so captivated Auriol, and which it is to be presumed, therefore, she inherited from her mother.","His complexion was a bilious brown, and he possessed none of the good looks which in his daughter had so captivated Auriol, and which it is to be presumed, therefore, she inherited from her mother.","His complexion was a bilious brown, and he possessed none of the good looks which in his daughter had so captivated Auriol, and which it is to be presumed, therefore, she inherited from her mother.",0.0,0.0,
255,Tho ictims of Auriol 1'' replied the figure on the right.,“The victims of Auriol!” replied the figure on the right.,Tho victims of Auriol 1'' replied the figure on the right.,The victims of Auriol!” replied the figure on the right.,0.10526315789473684,0.017543859649122806,83.33333333333334
256,"For my part, I sha'n't stay any longer.","“For my part, I shan’t stay any longer.","For my part, I sha'n't stay any longer.","For my part, I sha’n’t stay any longer.",0.07692307692307693,0.05128205128205128,33.333333333333336
257,"Then we're in your master's power t'' Yory like it,'' replied Old Parr.","Then we’re in your master’s power?” “Very like it,” replied Old Parr.","Then we're in your master's power t'' Yory like it,'' replied Old Parr.","Then we’re in your master’s power?” “Vy, ve’re just like it,” replied Old Parr.",0.15942028985507245,0.15942028985507245,0.0
258,". Tho orke donet'' eried the Sandman to his compnion, ho instantly came np with the dark lanutern; let's take him below, and strip him.'' ``Agreed,'' replied tho Tinker; '`'but first let's see wot ho hass got in his pockets.'' ith all my 'art,'' replied the Sandman, searching tha clothes of the victim,","“The vork’s done!” cried the Sandman to his companion, who instantly came up with the dark lantern; “let’s take him below, and strip him.” “Agreed,” replied the Tinker; “but first let’s see wot he has got in his pockets.” “Vith all my ‘art,” replied the Sandman, searching the clothes of the victim.",". Tho corked done'' eried the Sandman to his companion, ho instantly came np with the dark lantern; let's take him below, and strip him.'' ``Agreed,'' replied tho Tinker; '`'but first let's see wot ho has got in his pockets.'' with all my 'art,'' replied the Sandman, searching tha clothes of the victim,","“The cork’s done!” cried the Sandman to his companion, and instantly came up with the dark lantern; let’s take him below, and strip him.” “Agreed,” replied the Tinker; “but first let’s see wot he has got in his pockets.” “With all my ‘art,” replied the Sandman, searching the clothes of the victim.",0.11371237458193979,0.020066889632107024,82.35294117647058
259,"Auriol was abot to follow her, when] he received a violent blow on the chest, which stretched] him on the paement.","Auriol was about to follow her, when he received a violent blow on the chest, which stretched him on the pavement.","Auriol was about to follow her, when] he received a violent blow on the chest, which stretched] him on the pavement.","Auriol was about to follow her, when he received a violent blow on the chest, which stretched him on the pavement.",0.017543859649122806,0.0,100.0
260,"Wot's tl row, eh 27' Vy, this is it,'' replied the Tinker, nnable to contain his satisfaction; `` there's secrets contained in this here pocket-book as'll be worth a hundred pound and better to us.","“Wot’s the row, eh?” “Vy, this is it,” replied the Tinker, unable to contain his satisfaction; “there’s secrets contained in this here pocket-book as’ll be worth a hundred pound and better to us.","Wot's tl row, ch 27' Vy, this is it,'' replied the Tinker, unable to contain his satisfaction; `` there's secrets contained in this here pocket-book as'll be worth a hundred pound and better to us.","Wot’s the row, vee 27″ “Vy, this is it,” replied the Tinker, unable to contain his satisfaction; “there’s secrets contained in this here pocket-book as’ll be worth a hundred pound and better to us.",0.08717948717948718,0.035897435897435895,58.82352941176471
261,"e You shall be removed to another chamber,'' he pursued, t where you can be more strictly watched.'' Take me forth-oh I","“You shall be removed to another chamber,” he pursued, “where you can be more strictly watched.” “Take me forth—oh!","e You shall be removed to another chamber,'' he pursued, t where you can be more strictly watched.'' Take me forth-oh I","You shall be removed to another chamber,” he pursued, “where you can be more strictly watched.” “Take me forth—oh!

### Instruction:
Fix the OCR errors in the provided text.

### Input:
Ie seen him afore, and I know him agin.'' ee 15 AI. D. 1899. IIe's a deep 'un, that'a sartin,'' said the Sandman; `` but I don't know as he's a reg'lar member of the craft.

### Response:
“I’ve seen him afore, and I know him agin.” “He’s a deep ‘un, that’s sartin,” said the Sandman; “but I don’t know as he’s a reg’lar member of the craft.",0.10434782608695652,3.591304347826087,-3341.666666666667
262,"Attached to hooks in the cross-bcam nearest the house hung a row of old horseshoes, while from the centre depended a largo rusty bell.","Attached to hooks in the cross-beam nearest the house hung a row of old horse-shoes, while from the centre depended a large rusty bell.","Attached to hooks in the cross-bcam nearest the house hung a row of old horseshoes, while from the centre depended a largo rusty bell.","Attached to hooks in the cross-beam nearest the house hung a row of old horseshoes, while from the centre depended a large rusty bell.",0.022222222222222223,0.007407407407407408,66.66666666666666
263,"The eil thought was no sooner conceied than acted upon,'' pursued Darey.","“The evil thought was no sooner conceived than acted upon,” pursued Darcy.","The eil thought was no sooner conceived than acted upon,'' pursued Darey.","The evil thought was no sooner conceived than acted upon,” pursued Darcy.",0.06756756756756757,0.013513513513513514,80.0
264,"e It will be in vain to fly,'' said the nunseen speaker.","“It will be in vain to fly,” said the unseen speaker.","e It will be in vain to fly,'' said the unseen speaker.","“It will be in vain to fly,” said the unseen speaker.",0.07547169811320754,0.0,100.0
265,ha I,ha!,ha I,"ha!

### Instruction:
Fix the OCR errors in the provided text.

### Input:
Ie been a-lookin' arter you, and I thought I should find you in the Fenceanl, so I went there, and I see you ain't been there, so I thought I'd come and see if you'd gone to the Six Bells, and I finds you ain't been there, so I concludes you must ha' gone to the Three Crows, and I comes here, and I finds you ain't been here, so I says to myself, I must ha' missed you, and I goes home, and I finds you a-comin' out o' the gate, and I says to myself, I must ha' been a-lookin' arter you, and I've found you at last.'' I wish you had stayed at home, you rascal,'' said Thorneycroft, angrily.

### Response:
I’ve been a-lookin’ arter you, and I thought I should find you in the Fenceanl, so I went there, and I see you ain’t been there, so I thought I’d come and see if you’d gone to the Six Bells, and I finds you ain’t been there, so I concludes you must ha’ gone to the Three Crows, and I comes here, and I finds you ain’t been here, so I says to myself, I must ha’ missed you, and I goes home, and I finds you a-comin’ out o’ the gate, and I says to myself, I must ha’ been a-lookin’ arter you, and I’ve found you at last.” “I wish you had stayed at home, you rascal,” said Thorneycroft angrily.",0.6666666666666666,423.3333333333333,-63400.0
266,"What mean you, wretch f'' eried Mr,","“What mean you, wretch?” cried Mr.","What mean you, wretch f'' eried Mr,","What mean you, wretch?” cried Mr.",0.20588235294117646,0.029411764705882353,85.71428571428571
267,"Oh, that Ebba should only proe a lovrely phantom of the nightl",Oh that Ebba should only prove a lovely phantom of the night!,"Oh, that Ebba should only prove a lovely phantom of the nightly","Oh, that Ebba should only prove a lovely phantom of the nightly dreams!",0.04918032786885246,0.16393442622950818,-233.33333333333331
268,It was the laboratory precisely as ho had seen it aboa two centuries ago.,It was the laboratory precisely as he had seen it above two centuries ago.,It was the laboratory precisely as ho had seen it abor two centuries ago.,It was the laboratory precisely as he had seen it two centuries ago.,0.04054054054054054,0.08108108108108109,-100.0
269,Now let us talk on other matters.,Now let us talk on other matters.,Now let us talk on other matters.,Now let us talk on other matters.,0.0,0.0,
270,But my spirits are not always nder my control.,“But my spirits are not always under my control.,But my spirits are not always under my control.,But my spirits are not always under my control.,0.020833333333333332,0.020833333333333332,0.0
271,"DBring the unfortunate youth to my dwelling, Daldred, and you shall be well rcwardel.","Bring the unfortunate youth to my dwelling, Baldred, and you shall be well rewarded.","DBring the unfortunate youth to my dwelling, Daldred, and you shall be well rewarded.","Bring the unfortunate youth to my dwelling, Daldred, and you shall be well rewarded.",0.023809523809523808,0.011904761904761904,50.0
272,"All at once, and with nas much suddenness as his cure had bcen effected, the young man started, uttering a pierciug ery, and placed his hand to his sido.","All at once, and with as much suddenness as his cure had been effected, the young man started, uttering a piercing cry, and placed his hand to his side.","All at once, and with nas much suddenness as his cure had been effected, the young man started, uttering a piercing very, and placed his hand to his sido.","All at once, and with as much suddenness as his cure had been effected, the young man started, uttering a piercing cry, and placed his hand to his side.",0.02631578947368421,0.0,100.0
273,"Lor' bless 'ee, yes,'' replied Ginger; theres as many fanciers i' Frnce as here.","“Lor’ bless ‘ee, yes,” replied Ginger; “there’s as many fanciers i’ France as here.","Lor' bless 'ee, yes,'' replied Ginger; theresa as many fanciers i' Frnce as here.","“Lor’ bless ‘ee, yes,” replied Ginger; “ther’s as many fanciers i’ France as here.",0.12048192771084337,0.012048192771084338,90.0
274,It was a pious and praiseworthy deed.,“It was a pious and praiseworthy deed.,It was a pious and praiseworthy deed.,It was a pious and praiseworthy deed.,0.02631578947368421,0.02631578947368421,0.0
275,"Vy, Old Parr, that ain't you 7'' cried Ginger, gazing at him in astonishment.","“Vy, Old Parr, that ain’t you?” cried Ginger, gazing at him in astonishment.","Vy, Old Parr, that ain't you 7'' cried Ginger, gazing at him in astonishment.","Vy, Old Parr, that ain’t you?” cried Ginger, gazing at him in astonishment.",0.07894736842105263,0.013157894736842105,83.33333333333334
276,"EBARD PABTON. m 173 BrFon the chair, in which Mr.","Chapter 3 Gerard Paston Before the chair, in which Mr.","EBARD PABTON. m 173 BrFon the chair, in which Mr.","Branch, in which Mr.",0.46296296296296297,0.6481481481481481,-40.0
277, . Great confusion attended his disnppearance., Great confusion attended his disappearance., . Great confusion attended his disappearance.,Great confusion attended his disappearance.,0.045454545454545456,0.022727272727272728,50.0
278,"And as the words were uttered, a side door was opened on the opposite side, and Auriol was dragged forth from it by two masked personages, who looked liko familiars of tho quisition.","And as the words were uttered, a side door was opened on the opposite side, and Auriol was dragged forth from it by two masked personages, who looked like familiars of the Inquisition.","And as the words were uttered, a side door was opened on the opposite side, and Auriol was dragged forth from it by two masked personage, who looked like familiars of tho acquisition.","And as the words were uttered, a side door was opened on the opposite side, and Auriol was dragged forth from it by two masked personages, who looked like familiars of the new acquisition.",0.021739130434782608,0.03260869565217391,-50.0
279,"Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he behoeld Doctor Lamb pouring the contecnts of the matrass-a bright, transparent liquid-into a small phial.","Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he beheld Doctor Lamb pouring the contents of the matrass—a bright, transparent liquid—into a small phial.","Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he behold Doctor Lamb pouring the contents of the matrass-a bright, transparent liquid-into a small phial.","Suddenly, he was roused by a loud joyful cry, and, uncovering his eyes, he beheld Doctor Lamb pouring the contents of the matrass—a bright, transparent liquid—into a small phial.",0.016853932584269662,0.0,100.0
280,"fquares and circles were traced upon the floor, and here and there were scattered cups and balls, and other matters apparently belonging to a conjuring apparatns.","Squares and circles were traced upon the floor, and here and there were scattered cups and balls, and other matters apparently belonging to a conjuring apparatus.","squares and circles were traced upon the floor, and here and there were scattered cups and balls, and other matters apparently belonging to a conjuring apparatus.","Squares and circles were traced upon the floor, and here and there were scattered cups and balls, and other matters apparently belonging to a conjuring apparatus.",0.006172839506172839,0.0,100.0
281,"eIl take him to the Life Guardsman, nenr the barracks, that'a the nearest pullie.'' Tl join him there in an honr,'' replied Auriol, moving away.","“I’ll take him to the Life Guardsman, near the barracks—that’s the nearest public.” “I’ll join him there in an hour,” replied Auriol, moving away.","eIl take him to the Life Guardsman, near the barracks, that'a the nearest sullied.'' Tl join him there in an hour,'' replied Auriol, moving away.","I’ll take him to the Life Guardsman, near the barracks, that’s the nearest sullied.” “I’ll join him there in an hour,” replied Auriol, moving away.",0.13013698630136986,0.04794520547945205,63.1578947368421
282,"what's such warmint to me '' cried the applewoman, furiously.",what’s such warmint to me?” cried the applewoman furiously.,"what's such warming to me '' cried the noblewoman, furiously.",what’s such warming to me?” cried the noblewoman furiously.,0.15254237288135594,0.06779661016949153,55.55555555555556
283,t Would you like to hear wot's written upon it7,“Would you like to hear wot’s written upon it?,t Would you like to hear wot's written upon it7,Would you like to hear wot’s written upon it?,0.08695652173913043,0.021739130434782608,75.0
284,"I vish Id neer undertaken the job.'' e Don't let's gie it up in sich an 'urry,'' replied the Tinker; '` summat may be made on it yet.","“I vish I’d never undertaken the job.” “Don’t let’s give it up in sich an ‘urry,” replied the Tinker; “summat may be made on it yet.","I wish Id neer undertaken the job.'' e Don't let's gie it up in sich an 'urry,'' replied the Tinker; '` summate may be made on it yet.","I wish I’d never undertaken the job.” “Don’t let’s give it up in such an ‘urry,” replied the Tinker; “sommat may be made on it yet.",0.13636363636363635,0.030303030303030304,77.77777777777779
285,"TonxcnorT and his companions had scarcely gined s passago in tho deserted house, which they had entered in the manner deseribed in a previous chapter, when they were alarmed by the sudden and furious ringig of a bell overhead.","Thorneycroft and his companions had scarcely gained a passage in the deserted house, which they had entered in the manner described in a previous chapter, when they were alarmed by the sudden and furious ringing of a bell overhead.","TonxcnorT and his companions had scarcely found s passage in tho deserted house, which they had entered in the manner described in a previous chapter, when they were alarmed by the sudden and furious ringing of a bell overhead.","Talbot and his companions had scarcely found a passage in the deserted house, which they had entered in the manner described in a previous chapter, when they were alarmed by the sudden and furious ringing of a bell overhead.",0.05627705627705628,0.05627705627705628,0.0
286,"Tinker,'' replied the ironmerchant.","Tinker,” replied the iron-merchant.","Tinker,'' replied the merchant.","Tinker,” replied the merchant.",0.2,0.14285714285714285,28.57142857142858
287,"Wot are yon afeerd on 7'' With this he aulted upon the planks, and peeping cautionsly ont of the open door to which they led, saw the object of lis scrutiny enter the adjoining house through a broken window.","Wot are you afeerd on?” With this he vaulted upon the planks, and peeping cautiously out of the open door to which they led, saw the object of his scrutiny enter the adjoining house through a broken window.","Wot are yon afeard on 7'' With this he vaulted upon the planks, and peeping cautiously ont of the open door to which they led, saw the object of lis scrutiny enter the adjoining house through a broken window.","Wot are you afeard on?” With this he vaulted upon the planks, and peeping cautiously out of the open door to which they led, saw the object of his scrutiny enter the adjoining house through a broken window.",0.038834951456310676,0.0048543689320388345,87.5
288,"2As we are, such will you bo ere long.'' What erime have you committed?'' demanded Ebba.","“As we are, such will you be ere long.” “What crime have you committed?” demanded Ebba.","2As we are, such will you bo ere long.'' What crime have you committed?'' demanded Ebba.","“As we are, such will you be ere long.” “What crime have you committed?” demanded Ebba.",0.08045977011494253,0.0,100.0
289,"On recovrering, she found herself seated on a fauteuil covered with black velet, in tho midst of a gloomy chamber of vast extent, while beside her, and supporting her from fualling, stood the mysterious and terriblo stranger.","On recovering, she found herself seated on a fauteuil covered with black velvet, in the midst of a gloomy chamber of vast extent, while beside her, and supporting her from falling, stood the mysterious and terrible stranger.","On recovering, she found herself seated on a fauteuil covered with black velvet, in tho midst of a gloomy chamber of vast extent, while beside her, and supporting her from falling, stood the mysterious and terrible stranger.","On recovering, she found herself seated on a fauteuil covered with black velvet, in the midst of a gloomy chamber of vast extent, while beside her, and supporting her from falling, stood the mysterious and terrible stranger.",0.004464285714285714,0.0,100.0
290,"However, since wo hare met, I hope yo'll walk] home and dine with us.'' Auriol was about to decline the invitation, but Ebba] glanced at him entreatingly.","However, since we have met, I hope you’ll walk home and dine with us.” Auriol was about to decline the invitation, but Ebba glanced at him entreatingly.","However, since wo hare met, I hope yo'll walk] home and dine with us.'' Auriol was about to decline the invitation, but Ebba] glanced at him entreatingly.","However, since we have met, I hope you’ll walk home and dine with us.” Auriol was about to decline the invitation, but Ebba glanced at him entreatingly.",0.05263157894736842,0.0,100.0
291,"Again the gong was stricken, and Ebba looked round towards tho eurtain.","Again the gong was stricken, and Ebba looked round towards the curtain.","Again the gong was stricken, and Ebba looked round towards tho curtain.","Again the gong was stricken, and Ebba looked round towards the curtain.",0.014084507042253521,0.0,100.0
292,"Would I coull look forth from this dungeon,'' pursued Auriol, again breaking silence, ``and satisfy myself of the truth or falsehood of my doubtas by a view of the external world, for I am so perplexed in mind, that if I were not distracted already, tey would be enough to drire me so.","“Would I could look forth from this dungeon,” pursued Auriol, again breaking silence, “and satisfy myself of the truth or falsehood of my doubts by a view of the external world, for I am so perplexed in mind, that if I were not distracted already, they would be enough to drive me so.","Would I could look forth from this dungeon,'' pursued Auriol, again breaking silence, ``and satisfy myself of the truth or falsehood of my doubts by a view of the external world, for I am so perplexed in mind, that if I were not distracted already, it would be enough to drive me so.","Would I could look forth from this dungeon,” pursued Auriol, again breaking silence, “and satisfy myself of the truth or falsehood of my doubts by a view of the external world, for I am so perplexed in mind, that if I were not distracted already, it would be enough to drive me so.",0.03169014084507042,0.017605633802816902,44.44444444444444
293,I haoe come] with Mr.,“I have come with Mr.,I have come] with Mr.,I have come with Mr.,0.09523809523809523,0.047619047619047616,50.0
294,"Thorneycroft exerted all his energies, and sprang forward.","Thorneycroft exerted all his energies, and sprang forward.","Thorneycroft exerted all his energies, and sprang forward.","Thorneycroft exerted all his energies, and sprang forward.",0.0,0.0,
295,"` A word before we part.'' ``Ay, holdI'' echoed a loud and imperions voice, from the depths of the passage.","“A word before we part.” “Ay, hold!” echoed a loud and imperious voice from the depths of the passage.","` A word before we part.'' ``Ay, hold'' echoed a loud and imperious voice, from the depths of the passage.","“A word before we part.” “Ay, hold!” cried a loud and imperious voice, from the depths of the passage.",0.08823529411764706,0.0392156862745098,55.55555555555556
296,But I shall live onshall lie throngh all changes-all customs-all time.,But I shall live on—shall live through all changes—all customs—all time.,But I shall live shall lie through all changes-all customs-all time.,But I shall live through all changes—all customs—all time.,0.08333333333333333,0.19444444444444445,-133.33333333333334
297,"I hasve not touched yon, sir,'' replied Baldred.","“I have not touched you, sir,” replied Baldred.","I have not touched yon, sir,'' replied Baldred.","I have not touched you, sir,” replied Baldred.",0.0851063829787234,0.02127659574468085,75.0
298,"Is it you?' The figure bowed its head, but spoke not.","“Is it you?” The figure bowed its head, but spoke not.","Is it you?' The figure bowed its head, but spoke not.","Is it you?” The figure bowed its head, but spoke not.",0.037037037037037035,0.018518518518518517,50.0
299,"IIes mual, depend upon it.","He’s mad, depend upon it.","IIes mull, depend upon it.","He’s mull, depend upon it.",0.24,0.12,50.0
300,Another sudden change.,Another sudden change.,Another sudden change.,Another sudden change.,0.0,0.0,
301,e wot dye think o' this'' pursued Ginger.,“Wot d’ye think o’ this?” pursued Ginger.,e wot dye think o' this'' pursued Ginger.,"“Ve think it’s a rum start, to be sure,” replied the Sandman.",0.17073170731707318,1.0975609756097562,-542.8571428571429
302,"Thorneyeroft staggered along the passssge, expecting every moment to drop, until at length a current of fresh air blew in his face, and enabled him to breathe more freely.","Thorneycroft staggered along the passage, expecting every moment to drop, until at length a current of fresh air blew in his face, and enabled him to breathe more freely.","Thorneyeroft staggered along the passssge, expecting every moment to drop, until at length a current of fresh air blew in his face, and enabled him to breathe more freely.","Thorneycroft staggered along the passage, expecting every moment to drop, until at length a current of fresh air blew in his face, and enabled him to breathe more freely.",0.01764705882352941,0.0,100.0
303,"Thorneycroft, neasily.",Thorneycroft uneasily.,"Thorneycroft, uneasily.","“I am not so sure of that,” replied Thorneycroft uneasily.

### Instruction:
Fix the OCR errors in the provided text.

### Input:
Talbot, in a tone of surprise.

### Response:
Talbot, in a tone of surprise.",0.045454545454545456,8.363636363636363,-18300.0
304,"Ha 1'' execlaimed Anriol, starting.","“Ha!” exclaimed Auriol, starting.","Ha 1'' exclaimed Anriol, starting.","Ha!” exclaimed Auriol, starting.",0.18181818181818182,0.030303030303030304,83.33333333333334
305,Any address 7'' asked the Sandman.,“Any address?” asked the Sandman.,Any address 7'' asked the Sandman.,Any address?” asked the Sandman.,0.15151515151515152,0.030303030303030304,80.0
306,"Hoer features were almost angclic in expression, with an outlino of the utmost delicacy and precision-not cold, classical regularity-but that softer and incomparably more lovely mould pecnliar to our own clime.","Her features were almost angelic in expression, with an outline of the utmost delicacy and precision—not cold, classical regularity—but that softer and incomparably more lovely mould peculiar to our own clime.","Hoer features were almost angelic in expression, with an outline of the utmost delicacy and precision-not cold, classical regularity-but that softer and incomparably more lovely mould peculiar to our own clime.","Her features were almost angelic in expression, with an outline of the utmost delicacy and precision—not cold, classical regularity—but that softer and incomparably more lovely mould peculiar to our own clime.",0.014354066985645933,0.0,100.0
307,"Vy, his excelleney the Prooshan anbassador bought n Charley from me, t'other week, to present to a certain duchess of his acqsintance, and ot d'ye think he gie for it7"" I don't kno, and I don't want to know,'' reliel Mr.","Vy, his Excellency the Prooshan Ambassador bought a Charley from me, t’other week, to present to a certain duchess of his acquaintance, and wot d’ye think he give for it?” “I don’t know, and I don’t want to know,” replied Mr.","Vy, his excellency the Prooshan ambassador bought n Charley from me, t'other week, to present to a certain duchess of his acquaintance, and ot d'ye think he gie for it7"" I don't know, and I don't want to know,'' replied Mr.","Vy, his excellency the Prooshan ambassador bought a Charley from me, t’other week, to present to a certain duchess of his acquaintance, and do you think he gie for it?” “I don’t know, and I don’t want to know,” replied Mr.",0.06222222222222222,0.04,35.71428571428571
308,"I will now explain tlem to yon, and afterwards we will proceed to the operation.' Witl this, he unfolded the myster; but he bade e observe, that the menstrunm was defective on one point.","I will now explain them to you, and afterwards we will proceed to the operation.’ With this, he unfolded the mystery; but he bade me observe, that the menstruum was defective on one point.","I will now explain them to yon, and afterwards we will proceed to the operation.' Witl this, he unfolded the myster; but he bade e observe, that the menstruum was defective on one point.","I will now explain them to you, and afterwards we will proceed to the operation.” With this, he unfolded the myster; but he bade observe, that the menstruum was defective on one point.",0.026595744680851064,0.026595744680851064,0.0
309,"As soon as he was gone,'' pursued the dwarf, I flew to the laboratory, and there, extended on the floor, I found the dend body of Dr. Lamb.","“As soon as he was gone,” pursued the dwarf, “I flew to the laboratory, and there, extended on the floor, I found the dead body of Doctor Lamb.","As soon as he was gone,'' pursued the dwarf, I flew to the laboratory, and there, extended on the floor, I found the dead body of Dr. Lamb.","As soon as he was gone,” pursued the dwarf, “I flew to the laboratory, and there, extended on the floor, I found the dead body of Dr. Lamb.",0.06293706293706294,0.04195804195804196,33.333333333333336
310,I beheld her eiled fgure rise from it.,I beheld her veiled figure rise from it.,I beheld her riled figure rise from it.,I beheld her shrouded figure rise from it.,0.05,0.15,-199.99999999999997
311,Here's the beaks' healths I'' eried Ginger.,“Here’s the beaks’ healths!” cried Ginger.,Here's the beaks' healthy I'' eried Ginger.,Here’s the beaks’ health!,0.21428571428571427,0.40476190476190477,-88.8888888888889
312,"4I see how it is,'' he cried.","“I see how it is,” he cried.","4I see how it is,'' he cried.","“I see how it is,” he cried.",0.10714285714285714,0.0,100.0
313,It is somo damnable potion you have given me.'' Ha1,“It is some damnable potion you have given me.” “Ha!,It is some damnable potion you have given me.'' Ha1,It is some damnable potion you have given me.” “Ha!,0.09615384615384616,0.019230769230769232,80.0
314,the moon is in her first quarter.,the moon is in her first quarter.,the moon is in her first quarter.,the moon is in her first quarter.,0.0,0.0,
315,There's scarcely a steamer as leves the port o' London but takes out a cargo o' dogs.,There’s scarcely a steamer as leaves the port o’ London but takes out a cargo o’ dogs.,There's scarcely a steamer as levee the port o' London but takes out a cargo o' dogs.,There’s scarcely a steamer as leaves the port o’ London but takes out a cargo o’ dogs.,0.05813953488372093,0.0,100.0
316,"AIl his fears left him, and in their place the gentlest and most delicious fancics arose.","All his fears left him, and in their place the gentlest and most delicious fancies arose.","AIl his fears left him, and in their place the gentlest and most delicious fancies arose.","All his fears left him, and in their place the gentlest and most delicious fancies arose.",0.011235955056179775,0.0,100.0
317,"Fling me the wcapon with which you smoto lim,'' ericd Doctor Lamb, in accents of commiseration, `'`and I ill anoint it ith the powder of sympathy.","“Fling me the weapon with which you smote him,” cried Doctor Lamb, in accents of commiseration, “and I will anoint it with the powder of sympathy.","Fling me the weapon with which you smote lim,'' said Doctor Lamb, in accents of commiseration, `'`and I ill anoint it with the powder of sympathy.","Fling me the weapon with which you smote him,” said Doctor Lamb, in accents of commiseration, “and I will anoint it with the powder of sympathy.",0.07534246575342465,0.0273972602739726,63.63636363636363
318,"On coming up, and finding Auriol bending over a water-sprite--for such, at first sight, thoe dwarf appeared-they could not repress thcir asstonishment.","On coming up, and finding Auriol bending over a water-sprite—for such, at first sight, the dwarf appeared—they could not repress their astonishment.","On coming up, and finding Auriol bending over a water-sprite--for such, at first sight, thoe dwarf appeared-they could not repress this astonishment.","On coming up, and finding Auriol bending over a water-sprite—for such, at first sight, the dwarf appeared—they could not repress this astonishment.",0.04054054054054054,0.013513513513513514,66.66666666666666
319,"TYon will,'' rejoined the stranger, peremptorily.","“You will,” rejoined the stranger peremptorily.","TYon will,'' rejoined the stranger, peremptorily.","You will,” rejoined the stranger peremptorily.",0.10638297872340426,0.02127659574468085,80.0
320,"Oh, that I erer ventured into this plaeel' It's too late to think of that now; besides, you eame here to reseue your daughter,'' rejoined Old Parr.","Oh that I ever ventured into this place!” “It’s too late to think of that now; besides, you came here to rescue your daughter,” rejoined Old Parr.","Oh, that I ever ventured into this plaeel' It's too late to think of that now; besides, you came here to rescue your daughter,'' rejoined Old Parr.","Oh, that I ever ventured into this place!” “It’s too late to think of that now; besides, you came here to rescue your daughter,” rejoined Old Parr.",0.0547945205479452,0.00684931506849315,87.5
321,"The figure then moved slowly away, and ranged itself with the other eiled forms.","The figure then moved slowly away, and ranged itself with the other veiled forms.","The figure then moved slowly away, and ranged itself with the other tiled forms.","The figure then moved slowly away, and ranged itself with the other tiled forms.",0.024691358024691357,0.024691358024691357,0.0
322,"But his conntenance was deathly pale, and his looks were so wild and disordered, that the few persons he encountered shrank from him aghast zz AIOL.","But his countenance was deathly pale, and his looks were so wild and disordered, that the few persons he encountered shrank from him aghast.","But his countenance was deathly pale, and his looks were so wild and disordered, that the few persons he encountered shrank from him aghast zb AIOL.","But his countenance was deathly pale, and his looks were so wild and disordered, that the few persons he encountered shrank from him aghast.",0.05714285714285714,0.0,100.0
323,But what care I for that?,But what care I for that?,But what care I for that?,But what care I for that?,0.0,0.0,
324,"With the object of his loe close beside him, and linked to him by the strongest and holiest ties, it seemed impossible she could bo snatched from him.","With the object of his love close beside him, and linked to him by the strongest and holiest ties, it seemed impossible she could be snatched from him.","With the object of his sloe close beside him, and linked to him by the strongest and holiest ties, it seemed impossible she could bo snatched from him.","With the object of his love close beside him, and linked to him by the strongest and holiest ties, it seemed impossible she could be snatched from him.",0.019867549668874173,0.0,100.0
