gold_sent,ocr_sent,CER
"The      two men, however, thought nothing of these things, and saw nothing of them; but, on arriving      within a couple of hundred yards of the bridge, suddenly, as if by previous concert, quitted      the road, and, leaping a rail, ran across a field, and plunged into a hollow formed by a dried      pit, where they came to a momentary halt.","Here thcy kept on the side of the street most in shadow, and crosscd ocr whcneer they came to a lamp.",0.7832369942196532
"“You ain’t a-been a-gammonin’ me in this matter, Tinker?” observed the shorter individual.","But he can't be in his AUnIOD right mind to come to such a ken as tlat, and go on as you mentions.''",0.8777777777777778
"“The cove’s sure to come?”     “Why, you can’t expect me to answer for another as I can for myself, Sandman,” replied the      other; “but if his own word’s to be taken for it, he’s sartin to be there.","Looking round, he beheld hnge mill-stones, enormous water-wheels, boilers of steam-engines, iron vatse, eylinders, cranes, iron pumps of the strangest fashion, a gigantie pair of wooden scales, old iron safes, old boilers, old gas-pipes, old water-pipes, cracked old bells, old birdcsges, old plates of iron, old pnlleys, ropes, and rusty chains, hnddled and heaped together in the most fantsstie disorder.",1.5174129353233832
"I heerd him say, as      plainly as I’m a speakin’ to you—‘I’ll be here to-morrow night—at the same hour——’”     “And that wos one o’clock?” said the Sandman.","Tle extraordinary and incongruous assemblage of objects which met the gaze of tho Sandman, coupled with the deserted appearanco of the plsce, produced an effeet upon his hardy but superstitious nature.",0.9873417721518988
"“Thereabouts,” replied the other.","The range of lbitations in qucstion, more than a dozen in numbcr, wero, in all probability, what is ulgarly called `in Chancery,'' and shared the fate of most property similnrly circumstanced.",5.0
“And who did he say that to?” demanded the Sandman.,"midst of the chaotic mass frowned the bearded and colossal head of Neptune, whieh had onee deeorated the forepart of a man-of-war.",1.9215686274509804
"“To hisself, I s’pose,” answered the Tinker; “for, as I told you afore, I could see no one      vith him.”     “Do you think he’s one of our perfession?” inquired the Sandman.","Bkulking along the blank and dresry walls, the Tinker, who was now a little in advance, stopped hefore a door, and pushing it open, entered the dwelling.",0.72
“Bless you!,"Tho bare walls were lone left standing, and these were in a very tumble-down  TIIE RODED ROUSE I TRE YAUXHAILL-OAD.",9.818181818181818
"no—that he ain’t,” returned the Tinker.","Above it, on a sort of framework, lay tha the nosoe of the latter being partly demolished, and the eyes knocked in.",2.2564102564102564
"“He’s a reg’lar slap-up svell.”     “That’s no reason at all,” said the Sandman.","These neglected dwellings served as receptacles for old iron, blocks of stone and wood, and other ponderous matters.",1.0375
“Many a first-rate svell practises in our line.,"A means of crossing from one side of the bnilding to tha other, without descending into the vault beneath, was afforded by s couple of plsnks; though as the wall on the farther side was some feet higher than that near at hand, and tho planks were considerably bent, the passage appeared hazardous.",5.595744680851064
"But he can’t be in his right mind to come to such a ken as that, and go on as you      mentions.”     “As to that I can’t say,” replied the Tinker; “and it don’t much matter, as far as ve’re      consarned.”     “Devil a bit,” rejoined the Sandman, “except—you’re sure it worn’t a sperrit, Tinker.","Glancing round for a moment, tha Tinker leaped inta the cellar, and, unmasking his lantern, showed a sort of hiding-place, between a bulk of timber and a boilor, to which he invited his companion.",0.7373737373737373
"I’ve      heerd say that this crib is haanted, and though I don’t fear no livin’ man, a ghost’s a      different sort of customer.”     “Vell, you’ll find our svell raal flesh and blood, you may depend upon it,” replied the      Tinker.","Seen by the transient light of the moon, the various objects above enumerated produced a strange effect upon the beholler's imagination.",0.7457627118644068
"“So come along, and don’t let’s be frightenin’ ourselves vith ould vimen’s tales.”     With this they emerged from the pit, crossed the lower part of the field, and entered a      narrow thoroughfare, skirted by a few detached houses, which brought them into the Vauxhall      Bridge Road.","Tho ragged brickwork, overgrown with weeds, took with him the sema blance of a human face, and seemoed to keep a wary eye on what was going forward below.",0.7335640138408305
"Here they kept on the side of the street most in shadow, and crossed over whenever they came      to a lamp.","midst of the chaotic mass frowned the bearded and colossal head of Neptune, whieh had onee deeorated the forepart of a man-of-war.",0.8518518518518519
"By-and-by, two watchmen were seen advancing from Belvoir Terrace, and, as the      guardians of the night drew near, the ruffians crept into an alley to let them pass.","Ihe ale I drank at the  ITo Fighting Cocks' has made me feel drawsy, Tinker,'' he remarked, stretching himsolf on the bulk;  Il1 just take a snooze.",0.7844311377245509
"As soon as      the coast was clear, they ventured forth, and quickening their pace, came to a row of deserted      and dilapidated houses.","Above it, on a sort of framework, lay tha the nosoe of the latter being partly demolished, and the eyes knocked in.",0.7266187050359713
This was their destination.,"Abee these, three garden divrinities laid their heads amieably together.",2.0
"The range of habitations in question, more than a dozen in number, were, in all probability,      what is vulgarly called “in Chancery,” and shared the fate of most property similarly      circumstanced.","A means of crossing from one side of the bnilding to tha other, without descending into the vault beneath, was afforded by s couple of plsnks; though as the wall on the farther side was some feet higher than that near at hand, and tho planks were considerably bent, the passage appeared hazardous.",1.0541871921182266
"They were in a sad ruinous state—unroofed, without windows and floors.","Thoe Tinker replied in tle affirmatie; and tho other had just become lost to consciousness, when he received a nudge in the sid, and his companion whispered--t He's here I''  TIE RDD OUBE  TRE YAUXHALL-ROAD.",2.357142857142857
"The bare      walls were alone left standing, and these were in a very tumble-down condition.","Glancing round for a moment, tha Tinker leaped inta the cellar, and, unmasking his lantern, showed a sort of hiding-place, between a bulk of timber and a boilor, to which he invited his companion.",1.5806451612903225
"These neglected      dwellings served as receptacles for old iron, blocks of stone and wood, and other ponderous      matters.","He was tall, slight, and well-proportioned; and the general cnt of his attire, the tightly-bnttoned, single-breasted coat, together with the moustache upon his lip, gave hima military sir.",1.0793650793650793
"The aspect of the whole place was so dismal and suspicious, that it was generally      avoided by passengers after nightfall.","His hat was off, and his features, exposed to the full radiance of the moon, looked denthly pale, and though handsome, had a strange sinister expression.",0.896
"Skulking along the blank and dreary walls, the Tinker, who was now a little in advance,      stopped before a door, and pushing it open, entered the dwelling.","Ihe ale I drank at the  ITo Fighting Cocks' has made me feel drawsy, Tinker,'' he remarked, stretching himsolf on the bulk;  Il1 just take a snooze.",0.7848101265822784
His companion followed      him.,"Slightly altering his position, the Sandman caught sight of a figure standing upon the planks above them.",2.6875
"The extraordinary and incongruous assemblage of objects which met the gaze of the Sandman,      coupled with the deserted appearance of the place, produced an effect upon his hardy but      superstitious nature.","29]  here --- vhere t'' demanded the Sandman, in some] trepidation.",0.8056872037914692
"Looking round, he beheld huge mill-stones, enormous water-wheels, boilers of steam-engines,      iron vats, cylinders, cranes, iron pumps of the strangest fashion, a gigantic pair of wooden      scales, old iron safes, old boilers, old gas-pipes, old water-pipes, cracked old bells, old      bird-cages, old plates of iron, old pulleys, ropes, and rusty chains, huddled and heaped      together in the most fantastic disorder.","He was tall, slight, and well-proportioned; and the general cnt of his attire, the tightly-bnttoned, single-breasted coat, together with the moustache upon his lip, gave hima military sir.",0.7816901408450704
"In the midst of the chaotic mass frowned the bearded      and colossal head of Neptune, which had once decorated the forepart of a man-of-war.","e Vot d'ye think he sees 2''  Why do you not speak to me f'' cried the young man -' why do yon beckon me forward7 Well, I obey.",0.7464788732394366
"Above it,      on a sort of framework, lay the prostrate statue of a nymph, together with a bust of Fox, the      nose of the latter being partly demolished, and the eyes knocked in.","Let's hear wot] he's a-sayin',''  Why havre you brought me here1'' cried the yong man, in a oice so hollow that it thrilled his anditors.",0.7472527472527473
"Above these, three garden      divinities laid their heads amicably together.","s hat is to be done 1'  It makes my blood run cold to hear him,'' whispered] the Sandman.",0.8961038961038961
"On the left stood a tall Grecian warrior, minus      the head and right hand.","He seems a-valkin' in his sleep,'' mnttered the Sandman.",0.7012987012987013
"The whole was surmounted by an immense ventilator, stuck on the end of      an iron rod, ascending, like a lightning-conductor, from the steam-engine pump.","See, he's a-goin' through that door,'' crioed the Tinker.",0.7935483870967742
"Seen by the transient light of the moon, the various objects above enumerated produced a      strange effect upon the beholder’s imagination.","e I don't half like it,'' replied tha Sandman, his teeth] ts.",0.7801418439716312
There was a mixture of the grotesque and      terrible about them.,He's a-speakin' to some von unwisible.'',0.7727272727272727
Nor was the building itself devoid of a certain influence upon his mind.,"Unfortunately for him, the moon was at this moment obscured, and he conld distinguish nothing- except the dnsky ontline of tho varions oljects with which the place was filled, and which werenearly of the samo kind as those of the neighbouring habitation.",2.8055555555555554
"The ragged brickwork, overgrown with weeds, took with him the semblance of a human face, and      seemed to keep a wary eye on what was going forward below.","Wot are yon afeerd on 7'' With this he aulted upon the planks, and peeping cautionsly ont of the open door to which they led, saw the object of lis scrutiny enter the adjoining house through a broken window.",1.0
"A means of crossing from one side of the building to the other, without descending into the      vault beneath, was afforded by a couple of planks; though as the wall on the farther side was      some feet higher than that near at hand, and the planks were considerably bent, the passage      appeared hazardous.","Making a sign to the Sandman, who was elose at his hecols, the Tinker crept forward on all fonrs, and, on reaching the window, raised himself just sufficiently to command the interior of tha dwelling.",0.7275641025641025
"Glancing round for a moment, the Tinker leaped into the cellar, and, unmasking his lantern,      showed a sort of hiding-place, between a bulk of timber and a boiler, to which he invited his      companion.","We shall see summast as'll take aray our senses,'' Tut'' cried the Tinker; 'it's only a aleepy-alker.",0.7961165048543689
The Sandman jumped down.,"e I don't half like it,'' replied tha Sandman, his teeth] ts.",2.0
"“The ale I drank at the ‘Two Fighting Cocks’ has made me feel drowsy, Tinker,” he remarked,      stretching himself on the bulk; “I’ll just take a snooze.",", sai4 IIs s: 3    Q  ,t  s. sig.",0.8636363636363636
"Vake me up if I snore—or ven our      sperrit appears.”     The Tinker replied in the affirmative; and the other had just become lost to consciousness,      when he received a nudge in the side, and his companion whispered—“He’s here!”     “Vhere—vhere?” demanded the Sandman, in some trepidation.",chattering with apprehension.,0.9090909090909091
"“Look up, and you’ll see him,” replied the other.",i i ' iii -=s g  L ee a .s.,0.7755102040816326
"Slightly altering his position, the Sandman caught sight of a figure standing upon the planks      above them.","Unfortunately for him, the moon was at this moment obscured, and he conld distinguish nothing- except the dnsky ontline of tho varions oljects with which the place was filled, and which werenearly of the samo kind as those of the neighbouring habitation.",1.7454545454545454
It was that of a young man.,"IIastily retreating to their former hiding-place, th Tinler and his companion had scnrcely regained it, when tho young man again appeared on the plank.",4.703703703703703
"His hat was off, and his features, exposed to the full      radiance of the moon, looked deathly pale, and though handsome, had a strange sinister      expression.","Wot are yon afeerd on 7'' With this he aulted upon the planks, and peeping cautionsly ont of the open door to which they led, saw the object of lis scrutiny enter the adjoining house through a broken window.",0.8773006134969326
"He was tall, slight, and well-proportioned; and the general cut of his attire, the      tightly-buttoned, single-breasted coat, together with the moustache upon his lip, gave him a      military air.","Making a sign to the Sandman, who was elose at his hecols, the Tinker crept forward on all fonrs, and, on reaching the window, raised himself just sufficiently to command the interior of tha dwelling.",0.8241206030150754
"“He seems a-valkin’ in his sleep,” muttered the Sandman.","MAfter some time spent in tlis way, he began to fear the young man must have departed, when all at once a piercing scream resounded throgh the dwelling.",2.142857142857143
“He’s a-speakin’ to some von      unwisible.”     “Hush—hush!” whispered the other.,"Eome heavy matter was dislodged, with a thundering crash, and footsteps vere heard approaching the window.",0.963855421686747
"“Let’s hear wot he’s a-sayin’.”     “Why have you brought me here?” cried the young man, in a voice so hollow that it thrilled      his auditors.","We shall see summast as'll take aray our senses,'' Tut'' cried the Tinker; 'it's only a aleepy-alker.",0.7310344827586207
"“What is to be done?”     “It makes my blood run cold to hear him,” whispered the Sandman.","IIe listened intently, but not tho slightest sonnd reached his enrs.",0.7333333333333333
“Vot d’ye think he      sees?”     “Why do you not speak to me?” cried the young man—“why do you beckon me forward?,";g 3 .I Y  ..P v  V    5Dl T t,   a D a  3 3-+LE i.L L 2E.",0.782608695652174
"Well, I      obey.",3'    A..  1  I1 Y.   rea I  2A c 3    t'.,1.8333333333333333
I will follow you.”     And he moved slowly across the plank.,"n 1.  a  i Y :.. F,  :   .A -aA -G c M .'",0.7704918032786885
"“See, he’s a-goin’ through that door,” cried the Tinker.",:s  : a.icc I iiae 0Hl  F'  r.. 1I.,0.7857142857142857
"“Let’s foller him.”     “I don’t half like it,” replied the Sandman, his teeth chattering with apprehension.",C    1 :: .U   I   1 r .,0.8518518518518519
“We      shall see summat as’ll take avay our senses.”     “Tut!” cried the Tinker; “it’s only a sleepy-valker.,P     2ZE 11 li2  I` I. i3 1A.,0.8558558558558559
"Wot are you afeerd on?”     With this he vaulted upon the planks, and peeping cautiously out of the open door to which      they led, saw the object of his scrutiny enter the adjoining house through a broken window.",s.1 C XNx 3 .a '  1 .,0.9488372093023256
"Making a sign to the Sandman, who was close at his heels, the Tinker crept forward on all      fours, and, on reaching the window, raised himself just sufficiently to command the interior of      the dwelling.",3 N .L  -a s Pk: Yx :.,0.9425837320574163
"Unfortunately for him, the moon was at this moment obscured, and he could      distinguish nothing except the dusky outline of the various objects with which the place was      filled, and which were nearly of the same kind as those of the neighbouring habitation.","Havring crossed the plank, ho took his way along the top of the broken wall towards the dooir.",0.7765151515151515
"He      listened intently, but not the slightest sound reached his ears.",":a 11 51  LW at  T N  5-:  --..-- ieFcr -Neg  , 2   G-i'        L a t rr t   E 3rE BUED OBE  TS YAXALL-BOAD.",1.2222222222222223
"After some time spent in this way, he began to fear the young man must have departed, when      all at once a piercing scream resounded through the dwelling.",: t It r t : xg .,0.9171974522292994
"Some heavy matter was dislodged,      with a thundering crash, and footsteps were heard approaching the window.",3 N .L  -a s Pk: Yx :.,0.9009009009009009
"Hastily retreating to their former hiding-place, the Tinker and his companion had scarcely      regained it, when the young man again appeared on the plank.",31 than before.,0.9294871794871795
His demeanour had undergone a      fearful change.,:  1 1 N N  a -.,0.8
"He staggered rather than walked, and his countenance was even paler than      before.","e2IF k  ,.",0.9294117647058824
"Having crossed the plank, he took his way along the top of the broken wall towards the      door.",l'h  .,0.9484536082474226
